"Gene","GeneSymbol","Chr","start","end","band","cytoband","isCentromer","ensembl_gene_id","hgnc_symbol","entrezgene_id","description"
"ENSG00000256452","","11",113818077,113822458,"q23.2","11q","no","ENSG00000256452","",NA,"novel transcript"
"ENSG00000305906","","15",37780464,37792730,"q14","15q","no","ENSG00000305906","",NA,"novel transcript"
"ENSG00000300125","","5",18398739,18399210,"p15.1","5p","no","ENSG00000300125","",NA,"novel transcript"
"ENSG00000290445","","10",42408168,42475349,"q11.21","10q","no","ENSG00000290445","",414194,"cyclin Y like 2 (pseudogene) [Source:NCBI gene (formerly Entrezgene);Acc:414194]"
"ENSG00000255710","ISG20L2P2","11",113820856,113821885,"q23.2","11q","no","ENSG00000255710","ISG20L2P2",NA,"ISG20L2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56905]"
"ENSG00000300131","","5",38257092,38258905,"p13.2","5p","no","ENSG00000300131","",NA,"novel transcript, antisense to EGFLAM"
"ENSG00000201687","RNU6-1107P","11",113859346,113859449,"q23.2","11q","no","ENSG00000201687","RNU6-1107P",NA,"RNA, U6 small nuclear 1107, pseudogene [Source:HGNC Symbol;Acc:HGNC:48070]"
"ENSG00000230716","KRT8P7","11",119602875,119604306,"q23.3","11q","no","ENSG00000230716","KRT8P7",NA,"keratin 8 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33361]"
"ENSG00000300146","","5",70290039,70372774,"q13.2","5q","no","ENSG00000300146","",NA,"novel transcript"
"ENSG00000305924","","15",99426314,99434518,"q26.3","15q","no","ENSG00000305924","",NA,"novel transcript"
"ENSG00000300161","","5",175270324,175287686,"q35.2","5q","no","ENSG00000300161","",NA,"novel transcript"
"ENSG00000110400","NECTIN1","11",119623408,119729200,"q23.3","11q","no","ENSG00000110400","NECTIN1",5818,"nectin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:9706]"
"ENSG00000250682","LINC00491","5",102604220,102671765,"q21.1","5q","no","ENSG00000250682","LINC00491",285708,"long intergenic non-protein coding RNA 491 [Source:HGNC Symbol;Acc:HGNC:43428]"
"ENSG00000305947","","15",40329342,40330652,"q15.1","15q","no","ENSG00000305947","",NA,"novel transcript"
"ENSG00000291229","","15",75299953,75335890,"q24.2","15q","no","ENSG00000291229","",NA,"novel transcript"
"ENSG00000306185","","15",87805952,87825735,"q25.3","15q","no","ENSG00000306185","",NA,"novel transcript"
"ENSG00000306198","","15",61228153,61258521,"q22.2","15q","no","ENSG00000306198","",NA,"novel transcript, antisense to RORA"
"ENSG00000306205","","15",90000769,90001288,"q26.1","15q","no","ENSG00000306205","",NA,"novel transcript"
"ENSG00000306312","","15",68754238,68776019,"q23","15q","no","ENSG00000306312","",NA,"novel transcript"
"ENSG00000306314","","15",21451248,21493814,"q11.2","15q","no","ENSG00000306314","",NA,"novel transcript"
"ENSG00000199217","RNU6-1123P","11",119656311,119656416,"q23.3","11q","no","ENSG00000199217","RNU6-1123P",NA,"RNA, U6 small nuclear 1123, pseudogene [Source:HGNC Symbol;Acc:HGNC:48086]"
"ENSG00000255247","NECTIN1-AS1","11",119709920,119713925,"q23.3","11q","no","ENSG00000255247","NECTIN1-AS1",105369525,"NECTIN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54270]"
"ENSG00000254406","","11",119821304,119822129,"q23.3","11q","no","ENSG00000254406","",NA,"HLA-B associated transcript 1 (BAT1) pseudogene"
"ENSG00000204832","ST8SIA6-AS1","10",17386907,17445758,"p12.33","10p","no","ENSG00000204832","ST8SIA6-AS1",NA,"ST8SIA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44880]"
"ENSG00000289998","","15",68755006,68755716,"q23","15q","no","ENSG00000289998","",NA,"novel transcript"
"ENSG00000288975","","11",128628978,128630045,"q24.3","11q","no","ENSG00000288975","",NA,"novel transcript"
"ENSG00000306335","","15",68821057,68821814,"q23","15q","no","ENSG00000306335","",NA,"novel transcript, sense intronic to SPESP1"
"ENSG00000181282","OR5AK3P","11",56971050,56971979,"q12.1","11q","no","ENSG00000181282","OR5AK3P",NA,"olfactory receptor family 5 subfamily AK member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15252]"
"ENSG00000287345","","15",21514140,21544480,"q11.2","15q","no","ENSG00000287345","",NA,"novel transcript"
"ENSG00000181273","OR5AK2","11",56988914,56989843,"q12.1","11q","no","ENSG00000181273","OR5AK2",390181,"olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251]"
"ENSG00000227913","KRT8P44","6",162568379,162569728,"q26","6q","no","ENSG00000227913","KRT8P44",NA,"keratin 8 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:39878]"
"ENSG00000285581","","11",1464582,1467632,"p15.5","11p","no","ENSG00000285581","",NA,"novel transcript"
"ENSG00000271918","","5",116083807,116085455,"q23.1","5q","no","ENSG00000271918","",NA,"novel transcript, antisense to COMMD10"
"ENSG00000112530","PACRG","6",162727132,163315500,"q26","6q","no","ENSG00000112530","PACRG",135138,"parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]"
"ENSG00000182208","MOB2","11",1469457,1501247,"p15.5","11p","no","ENSG00000182208","MOB2",81532,"MOB kinase activator 2 [Source:HGNC Symbol;Acc:HGNC:24904]"
"ENSG00000300170","","5",110625307,110630715,"q22.1","5q","no","ENSG00000300170","",NA,"novel transcript, antisense to TMEM232"
"ENSG00000281113","","15",21702988,21705627,"q11.2","15q","no","ENSG00000281113","",NA,"novel transcript"
"ENSG00000101203","COL20A1","20",63293186,63334851,"q13.33","20q","no","ENSG00000101203","COL20A1",57642,"collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]"
"ENSG00000286338","","5",102664199,102726598,"q21.1","5q","no","ENSG00000286338","",NA,"novel transcript"
"ENSG00000258111","","12",104514029,104514439,"q23.3","12q","no","ENSG00000258111","",NA,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) (ATP5G1) pseudogene"
"ENSG00000279176","","12",104552073,104553447,"q23.3","12q","no","ENSG00000279176","",NA,"TEC"
"ENSG00000102390","PBDC1","X",76173034,76178755,"q13.3","Xq","no","ENSG00000102390","PBDC1",51260,"polysaccharide biosynthesis domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28790]"
"ENSG00000300187","","5",116234506,116235616,"q23.1","5q","no","ENSG00000300187","",NA,"novel transcript, antisense to COMMD10"
"ENSG00000187950","OVCH1","12",29412474,29497686,"p11.22","12p","no","ENSG00000187950","OVCH1",341350,"ovochymase 1 [Source:HGNC Symbol;Acc:HGNC:23080]"
"ENSG00000268895","A1BG-AS1","19",58347718,58355455,"q13.43","19q","no","ENSG00000268895","A1BG-AS1",503538,"A1BG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37133]"
"ENSG00000300191","","5",70341643,70401705,"q13.2","5q","no","ENSG00000300191","",NA,"novel transcript"
"ENSG00000302985","","10",66984220,67012138,"q21.3","10q","no","ENSG00000302985","",NA,"novel transcript, antisense to LRRTM3"
"ENSG00000303005","","10",17337150,17377363,"p12.33","10p","no","ENSG00000303005","",NA,"novel transcript, antisense to ST8SIA6"
"ENSG00000224078","SNHG14","15",24978583,25420336,"q11.2","15q","no","ENSG00000224078","SNHG14",NA,"small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]"
"ENSG00000233945","LINC02650","10",83649916,83677154,"q23.1","10q","no","ENSG00000233945","LINC02650",NA,"long intergenic non-protein coding RNA 2650 [Source:HGNC Symbol;Acc:HGNC:54135]"
"ENSG00000185940","KRTAP5-5","11",1629775,1630930,"p15.5","11p","no","ENSG00000185940","KRTAP5-5",439915,"keratin associated protein 5-5 [Source:HGNC Symbol;Acc:HGNC:23601]"
"ENSG00000300209","","5",102713049,102756046,"q21.1","5q","no","ENSG00000300209","",NA,"novel transcript, antisense to PAM"
"ENSG00000213368","ST13P11","11",94913047,94913766,"q21","11q","no","ENSG00000213368","ST13P11",NA,"ST13, Hsp70 interacting protein pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:38746]"
"ENSG00000186280","KDM4D","11",94973709,94999519,"q21","11q","no","ENSG00000186280","KDM4D",55693,"lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]"
"ENSG00000303041","","10",100463704,100472084,"q24.31","10q","no","ENSG00000303041","",NA,"novel transcript, antisense to WNT8B"
"ENSG00000264404","LINC02675","10",47588678,47622815,"q11.22","10q","no","ENSG00000264404","LINC02675",NA,"long intergenic non-protein coding RNA 2675 [Source:HGNC Symbol;Acc:HGNC:54169]"
"ENSG00000250602","","5",126372477,126509021,"q23.2","5q","no","ENSG00000250602","",NA,"novel transcript, antisense to GRAMD3"
"ENSG00000217557","","6",162957258,162957548,"q26","6q","no","ENSG00000217557","",NA,"ribosomal protein L34 (RPL34) pseudogene"
"ENSG00000255653","","11",95011858,95012532,"q21","11q","no","ENSG00000255653","",NA,"lysine (K)-specific demethylase 4D (KDM4D) pseudogene"
"ENSG00000268049","ZNF497-AS2","19",58357999,58359603,"q13.43","19q","no","ENSG00000268049","ZNF497-AS2",NA,"ZNF497 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:58325]"
"ENSG00000285610","","6",162969050,162975007,"q26","6q","no","ENSG00000285610","",NA,"novel transcript, antisense to PACRG"
"ENSG00000235268","KDM4E","11",95025258,95027596,"q21","11q","no","ENSG00000235268","KDM4E",390245,"lysine demethylase 4E [Source:HGNC Symbol;Acc:HGNC:37098]"
"ENSG00000269054","ZNF497-AS1","19",58362569,58367620,"q13.43","19q","no","ENSG00000269054","ZNF497-AS1",NA,"ZNF497 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55277]"
"ENSG00000285553","","6",163115691,163137775,"q26","6q","no","ENSG00000285553","",NA,"novel transcript"
"ENSG00000269106","","19",58475355,58475763,"q13.43","19q","no","ENSG00000269106","",NA,"novel transcript, antisense to ZNF446"
"ENSG00000274486","","11",95030549,95031245,"q21","11q","no","ENSG00000274486","",NA,"lysine (K)-specific demethylase 4D (KDM4D) pseudogene"
"ENSG00000225683","PACRG-AS3","6",163163830,163192038,"q26","6q","no","ENSG00000225683","PACRG-AS3",729658,"PACRG antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:52053]"
"ENSG00000257012","","11",95040411,95041571,"q21","11q","no","ENSG00000257012","",NA,"lysine (K)-specific demethylase 4D (KDM4D) pseudogene"
"ENSG00000273901","","19",58500505,58501137,"q13.43","19q","no","ENSG00000273901","",NA,"novel transcript, antisense to SLC27A5"
"ENSG00000277984","","11",95057282,95057984,"q21","11q","no","ENSG00000277984","",NA,"lysine (K)-specific demethylase 4D (KDM4D) pseudogene"
"ENSG00000269349","","19",52511282,52512342,"q13.41","19q","no","ENSG00000269349","",NA,"novel transcript, antisense to ZNF578"
"ENSG00000263465","SRSF8","11",95066919,95071225,"q21","11q","no","ENSG00000263465","SRSF8",10929,"serine and arginine rich splicing factor 8 [Source:HGNC Symbol;Acc:HGNC:16988]"
"ENSG00000268886","","19",52575883,52585561,"q13.41","19q","no","ENSG00000268886","",NA,"novel transcript, antisense to ZNF701"
"ENSG00000270689","BUD13P1","11",95143637,95145125,"q21","11q","no","ENSG00000270689","BUD13P1",NA,"BUD13 homolog pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51560]"
"ENSG00000289748","","19",37696863,37697402,"q13.12","19q","no","ENSG00000289748","",NA,"prohibitin (PHB1) pseudogene"
"ENSG00000303062","","10",14532867,14534729,"p13","10p","no","ENSG00000303062","",NA,"novel transcript, antisense to FAM107B"
"ENSG00000268108","","19",49060613,49061132,"q13.33","19q","no","ENSG00000268108","",NA,"novel transcript, antisense to NTF4"
"ENSG00000270578","","11",95145437,95146004,"q21","11q","no","ENSG00000270578","",NA,"splicing factor 3a, subunit 2, 66kDa, pseudogene"
"ENSG00000269021","SIGLEC24P","19",51280794,51299221,"q13.41","19q","no","ENSG00000269021","SIGLEC24P",NA,"sialic acid binding Ig like lectin 24, pseudogene [Source:HGNC Symbol;Acc:HGNC:15613]"
"ENSG00000303068","","10",58106657,58107827,"q21.1","10q","no","ENSG00000303068","",NA,"novel transcript"
"ENSG00000303074","","10",44401673,44459893,"q11.21","10q","no","ENSG00000303074","",NA,"novel transcript"
"ENSG00000149212","SESN3","11",95165513,95232541,"q21","11q","no","ENSG00000149212","SESN3",143686,"sestrin 3 [Source:HGNC Symbol;Acc:HGNC:23060]"
"ENSG00000165349","SLC7A3","X",70925575,70931149,"q13.1","Xq","no","ENSG00000165349","SLC7A3",84889,"solute carrier family 7 member 3 [Source:HGNC Symbol;Acc:HGNC:11061]"
"ENSG00000132002","DNAJB1","19",14513789,14560391,"p13.12","19p","no","ENSG00000132002","DNAJB1",3337,"DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]"
"ENSG00000303087","","10",44384126,44401844,"q11.21","10q","no","ENSG00000303087","",NA,"novel transcript, antisense to CXCL12"
"ENSG00000303100","","10",107590572,107611296,"q25.1","10q","no","ENSG00000303100","",NA,"novel transcript"
"ENSG00000303140","","10",108921902,109028910,"q25.1","10q","no","ENSG00000303140","",NA,"novel transcript"
"ENSG00000303145","","10",47256335,47256961,"q11.22","10q","no","ENSG00000303145","",NA,"novel transcript"
"ENSG00000303158","","10",108971371,109018994,"q25.1","10q","no","ENSG00000303158","",NA,"novel transcript"
"ENSG00000121377","TAS2R7","12",10801532,10802627,"p13.2","12p","no","ENSG00000121377","TAS2R7",50837,"taste 2 receptor member 7 [Source:HGNC Symbol;Acc:HGNC:14913]"
"ENSG00000121314","TAS2R8","12",10806051,10807286,"p13.2","12p","no","ENSG00000121314","TAS2R8",50836,"taste 2 receptor member 8 [Source:HGNC Symbol;Acc:HGNC:14915]"
"ENSG00000121381","TAS2R9","12",10809094,10810168,"p13.2","12p","no","ENSG00000121381","TAS2R9",50835,"taste 2 receptor member 9 [Source:HGNC Symbol;Acc:HGNC:14917]"
"ENSG00000236303","LINC02646","10",130213488,130483253,"q26.3","10q","no","ENSG00000236303","LINC02646",124900609,"long intergenic non-protein coding RNA 2646 [Source:HGNC Symbol;Acc:HGNC:54130]"
"ENSG00000256651","","12",10831074,10832016,"p13.2","12p","no","ENSG00000256651","",NA,"taste receptor, type 2 pseudogene"
"ENSG00000212128","TAS2R13","12",10907926,10909562,"p13.2","12p","no","ENSG00000212128","TAS2R13",50838,"taste 2 receptor member 13 [Source:HGNC Symbol;Acc:HGNC:14919]"
"ENSG00000291220","","5",70401443,70454164,"q13.2","5q","no","ENSG00000291220","",NA,"novel transcript"
"ENSG00000212125","TAS2R15P","12",10964425,10965352,"p13.2","12p","no","ENSG00000212125","TAS2R15P",NA,"taste 2 receptor member 15 pseudogene [Source:HGNC Symbol;Acc:HGNC:19106]"
"ENSG00000263838","MIR4698","12",47187812,47187891,"q13.11","12q","no","ENSG00000263838","MIR4698",100616486,"microRNA 4698 [Source:HGNC Symbol;Acc:HGNC:41867]"
"ENSG00000276454","","12",47265665,47266108,"q13.11","12q","no","ENSG00000276454","",NA,"novel transcript"
"ENSG00000199566","","12",47346166,47346297,"q13.11","12q","no","ENSG00000199566","",124900322,""
"ENSG00000264906","MIR4494","12",47364186,47364269,"q13.11","12q","no","ENSG00000264906","MIR4494",100616478,"microRNA 4494 [Source:HGNC Symbol;Acc:HGNC:41731]"
"ENSG00000276272","","12",56411944,56413190,"q13.3","12q","no","ENSG00000276272","",NA,"novel transcript"
"ENSG00000288971","","12",27428819,27430288,"p11.23","12p","no","ENSG00000288971","",NA,"novel transcript"
"ENSG00000270130","","12",123960717,123961244,"q24.31","12q","no","ENSG00000270130","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000307419","","4",123326619,123328460,"q28.1","4q","no","ENSG00000307419","",NA,"novel transcript"
"ENSG00000270048","","12",123962555,123962817,"q24.31","12q","no","ENSG00000270048","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000307430","","4",33023014,33024523,"p15.1","4p","no","ENSG00000307430","",NA,"novel transcript"
"ENSG00000269997","","12",123966077,123966629,"q24.31","12q","no","ENSG00000269997","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000216560","LINC00955","4",3576851,3590995,"p16.3","4p","no","ENSG00000216560","LINC00955",NA,"long intergenic non-protein coding RNA 955 [Source:HGNC Symbol;Acc:HGNC:26644]"
"ENSG00000269938","","12",123968023,123968579,"q24.31","12q","no","ENSG00000269938","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000270061","","12",123969990,123970344,"q24.31","12q","no","ENSG00000270061","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000270095","","12",123971457,123971714,"q24.31","12q","no","ENSG00000270095","",NA,"novel transcript, sense intronic to CCDC92"
"ENSG00000225140","DIP2C-AS2","10",628526,631257,"p15.3","10p","no","ENSG00000225140","DIP2C-AS2",101930421,"DIP2C antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:58219]"
"ENSG00000274874","","12",123973215,124088594,"q24.31","12q","no","ENSG00000274874","",NA,"novel protein"
"ENSG00000256827","","12",124005871,124006225,"q24.31","12q","no","ENSG00000256827","",NA,"spindle and kinetochore associated complex subunit 2 (SKA2)"
"ENSG00000286289","","10",113482030,113492705,"q25.3","10q","no","ENSG00000286289","",107984270,"novel transcript"
"ENSG00000275389","","12",124085761,124088598,"q24.31","12q","no","ENSG00000275389","",NA,"novel transcript"
"ENSG00000275967","MIR6880","12",124337181,124337242,"q24.31","12q","no","ENSG00000275967","MIR6880",102466204,"microRNA 6880 [Source:HGNC Symbol;Acc:HGNC:50187]"
"ENSG00000255965","","12",124383381,124383510,"q24.31","12q","no","ENSG00000255965","",NA,"chromosome 12 open reading frame 10 (C12orf10) pseudogene"
"ENSG00000257964","","12",49576840,49577505,"q13.12","12q","no","ENSG00000257964","",NA,"novel transcript, antisense to PRPF40B"
"ENSG00000269378","ITGB1P1","19",14621634,14622242,"p13.12","19p","no","ENSG00000269378","ITGB1P1",NA,"integrin subunit beta 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3781]"
"ENSG00000275432","YPEL5P4","19",14628599,14628801,"p13.12","19p","no","ENSG00000275432","YPEL5P4",NA,"YPEL5 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:57004]"
"ENSG00000228692","","6",163586583,163588165,"q26","6q","no","ENSG00000228692","",NA,"novel transcript"
"ENSG00000135436","FAM186B","12",49582885,49605639,"q13.12","12q","no","ENSG00000135436","FAM186B",84070,"family with sequence similarity 186 member B [Source:HGNC Symbol;Acc:HGNC:25296]"
"ENSG00000270900","NUDT19P4","6",44898711,44899295,"p21.1","6p","no","ENSG00000270900","NUDT19P4",NA,"NUDT19 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43588]"
"ENSG00000269604","","19",4791745,4795559,"p13.3","19p","no","ENSG00000269604","",NA,"novel transcript, antisense to FEM1A"
"ENSG00000276156","","6",45097496,45097976,"p21.1","6p","no","ENSG00000276156","",NA,"ribonuclease P/MRP 40kDa subunit (RPP40) pseudogene"
"ENSG00000307445","","4",185075177,185086283,"q35.1","4q","no","ENSG00000307445","",105377588,"novel transcript"
"ENSG00000277769","RBM22P4","6",45098021,45099260,"p21.1","6p","no","ENSG00000277769","RBM22P4",NA,"RNA binding motif protein 22 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39697]"
"ENSG00000290068","","19",4812431,4812876,"p13.3","19p","no","ENSG00000290068","",NA,"novel transcript"
"ENSG00000219384","","6",45158870,45159511,"p21.1","6p","no","ENSG00000219384","",NA,"pseudogene similar to part of poly(rC) binding protein 3 (PCBP3)"
"ENSG00000267484","PLIN3-AS1","19",4838332,4838907,"p13.3","19p","no","ENSG00000267484","PLIN3-AS1",NA,"PLIN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:58206]"
"ENSG00000207769","MIR586","6",45197674,45197770,"p21.1","6p","no","ENSG00000207769","MIR586",693171,"microRNA 586 [Source:HGNC Symbol;Acc:HGNC:32842]"
"ENSG00000303257","","10",120943002,120951023,"q26.12","10q","no","ENSG00000303257","",NA,"novel transcript"
"ENSG00000271328","B3GNTL1P2","6",47368943,47369230,"p12.3","6p","no","ENSG00000271328","B3GNTL1P2",NA,"B3GNTL1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51318]"
"ENSG00000199762","","6",47489067,47489170,"p12.3","6p","no","ENSG00000199762","",NA,"Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000303302","","10",118755277,118755697,"q26.11","10q","no","ENSG00000303302","",NA,"novel transcript"
"ENSG00000205784","ARRDC5","19",4890437,4902948,"p13.3","19p","no","ENSG00000205784","ARRDC5",645432,"arrestin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:31407]"
"ENSG00000252711","RN7SKP116","6",47715283,47715601,"p12.3","6p","no","ENSG00000252711","RN7SKP116",NA,"RN7SK pseudogene 116 [Source:HGNC Symbol;Acc:HGNC:45840]"
